predication_id	indicator_type	predicate_start_index	predicate_end_index	predicate	predicate_definition	subject_start_index	subject_end_index	subject_score	subject_text	subject_pref_name	subject_CUI	subject_stype_name	subject_stype_desc	subject_desc	object_start_index	object_end_index	object_score	object_text	object_pref_name	object_CUI	object_stype_name	object_stype_desc	object_desc	sentence	sentence_html	pmid	uniq_id	form_sent	form_sub_text	form_obj_text
0	null	189	191	LOCATION_OF	null	193	205	0	bone marrows	Bone Marrow	C0005953	Body Part, Organ, or Organ Component	A collection of cells and tissues which are localized to a specific area or combine and carry out one or more specialized functions of an organism. This ranges from gross structures to small components of complex organs. These structures are relatively localized in comparison to tissues.	soft tissue filling the cavities of bones; exists in two types, yellow and red; yellow marrow is found in the large cavities of large bones and consists mostly of fat cells and a few primitive blood cells; red marrow is a hematopoietic tissue and is the site of production of erythrocytes and granular leukocytes; bone marrow is made up of a framework of connective tissue containing branching fibers with the frame being filled with marrow cells.	120	141	0	B-lymphoid precursors	Immature B-Lymphocyte	C1512631	Cell	The fundamental structural and functional unit of living organisms.	Lymphocyte progenitor cells that are restricted in their differentiation potential to the B lymphocyte lineage. The pro-B cell stage of B lymphocyte development precedes the pre-B cell stage.	Since mRNAs of both GH and GH receptor were present in stem cells and B-cell precursors in bone marrow, GH may modulate B-lymphoid precursors development in an autocrine or paracrine manner in bone marrows.	<div>Since mRNAs of both GH and GH receptor were present in stem cells and B-cell precursors in bone marrow, GH may modulate <strong>B-lymphoid precursors</strong> development in an autocrine or paracrine manner in <strong>bone marrows</strong>.</div>	15750284	uniq_id_b107	"Since mRNAs of both GH and GH receptor were present in stem cells and B-cell precursors in bone marrow, GH may modulate <span class=""object_text"">B-lymphoid precursors</span> development in an autocrine or paracrine manner in <span class=""subject_text"">bone marrows</span>."	"""<span class=""subject_text"">bone marrows</span>"""	"""<span class=""object_text"">B-lymphoid precursors</span>"""
0	null	21	23	LOCATION_OF	null	29	39	0	acetabulum	Entire acetabulum	C1279100	Body Part, Organ, or Organ Component	A collection of cells and tissues which are localized to a specific area or combine and carry out one or more specialized functions of an organism. This ranges from gross structures to small components of complex organs. These structures are relatively localized in comparison to tissues.	Body Part, Organ, or Organ Component. null	12	21	0	fractures	Fracture	C0016658	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	breaks or rupture in bones or cartilages.	Concomitant fractures of the acetabulum and spine: a retrospective review of over 300 patients.	<div>Concomitant <strong>fractures</strong> of the <strong>acetabulum</strong> and spine: a retrospective review of over 300 patients.</div>	16531862	uniq_id_b108	"Concomitant <span class=""object_text"">fractures</span> of the <span class=""subject_text"">acetabulum</span> and spine: a retrospective review of over 300 patients."	"""<span class=""subject_text"">acetabulum</span>"""	"""<span class=""object_text"">fractures</span>"""
0	null	21	23	LOCATION_OF	null	44	49	0	spine	Entire spine	C1280065	Body Part, Organ, or Organ Component	A collection of cells and tissues which are localized to a specific area or combine and carry out one or more specialized functions of an organism. This ranges from gross structures to small components of complex organs. These structures are relatively localized in comparison to tissues.	Body Part, Organ, or Organ Component. null	12	21	0	fractures	Fracture	C0016658	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	breaks or rupture in bones or cartilages.	Concomitant fractures of the acetabulum and spine: a retrospective review of over 300 patients.	<div>Concomitant <strong>fractures</strong> of the acetabulum and <strong>spine</strong>: a retrospective review of over 300 patients.</div>	16531862	uniq_id_b109	"Concomitant <span class=""object_text"">fractures</span> of the acetabulum and <span class=""subject_text"">spine</span>: a retrospective review of over 300 patients."	"""<span class=""subject_text"">spine</span>"""	"""<span class=""object_text"">fractures</span>"""
0	null	0	0	PROCESS_OF	null	56	70	0	spine fracture	Spinal Fractures	C0080179	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	Broken bones in the vertebral column.	71	79	0	patients	Patients	C0030705	Human	Modern man, the only remaining species of the Homo genus.	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	An average 8.6-day delay in diagnosis occurred in three spine fracture patients.	<div>An average 8.6-day delay in diagnosis occurred in three <strong>spine fracture</strong> <strong>patients</strong>.</div>	16531862	uniq_id_b110	"An average 8.6-day delay in diagnosis occurred in three <span class=""subject_text"">spine fracture</span> <span class=""object_text"">patients</span>."	"""<span class=""subject_text"">spine fracture</span>"""	"""<span class=""object_text"">patients</span>"""
0	null	170	172	LOCATION_OF	null	178	188	0	acetabulum	Entire acetabulum	C1279100	Body Part, Organ, or Organ Component	A collection of cells and tissues which are localized to a specific area or combine and carry out one or more specialized functions of an organism. This ranges from gross structures to small components of complex organs. These structures are relatively localized in comparison to tissues.	Body Part, Organ, or Organ Component. null	161	170	0	fractures	Fracture	C0016658	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	breaks or rupture in bones or cartilages.	CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain fractures of the acetabulum.	<div>CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain <strong>fractures</strong> of the <strong>acetabulum</strong>.</div>	16531862	uniq_id_b111	"CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain <span class=""object_text"">fractures</span> of the <span class=""subject_text"">acetabulum</span>."	"""<span class=""subject_text"">acetabulum</span>"""	"""<span class=""object_text"">fractures</span>"""
0	null	153	160	PROCESS_OF	null	161	170	0	fractures	Fracture	C0016658	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	breaks or rupture in bones or cartilages.	140	148	0	patients	Patients	C0030705	Human	Modern man, the only remaining species of the Homo genus.	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain fractures of the acetabulum.	<div>CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in <strong>patients</strong> who sustain <strong>fractures</strong> of the acetabulum.</div>	16531862	uniq_id_b112	"CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in <span class=""object_text"">patients</span> who sustain <span class=""subject_text"">fractures</span> of the acetabulum."	"""<span class=""subject_text"">fractures</span>"""	"""<span class=""object_text"">patients</span>"""
0	null	0	0	LOCATION_OF	null	116	129	0	thoracolumbar	Thoracolumbar	C0450219	Spatial Concept	A location, region, or space, generally having definite boundaries.	Spatial Concept. null	130	136	0	injury	Injury	C0175677	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	Injury or Poisoning. null	CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain fractures of the acetabulum.	<div>CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly <strong>thoracolumbar</strong> <strong>injury</strong> in patients who sustain fractures of the acetabulum.</div>	16531862	uniq_id_b113	"CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly <span class=""subject_text"">thoracolumbar</span> <span class=""object_text"">injury</span> in patients who sustain fractures of the acetabulum."	"""<span class=""subject_text"">thoracolumbar</span>"""	"""<span class=""object_text"">injury</span>"""
0	null	136	138	PROCESS_OF	null	130	136	0	injury	Injury	C0175677	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	Injury or Poisoning. null	140	148	0	patients	Patients	C0030705	Human	Modern man, the only remaining species of the Homo genus.	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain fractures of the acetabulum.	<div>CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar <strong>injury</strong> in <strong>patients</strong> who sustain fractures of the acetabulum.</div>	16531862	uniq_id_b114	"CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar <span class=""subject_text"">injury</span> in <span class=""object_text"">patients</span> who sustain fractures of the acetabulum."	"""<span class=""subject_text"">injury</span>"""	"""<span class=""object_text"">patients</span>"""
0	null	0	0	PROCESS_OF	null	89	101	0	spine injury	Spinal Injuries	C0037937	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	damage inflicted on the vertebral column as the direct or indirect result of an external force, with or without disruption of structural continuity.	140	148	0	patients	Patients	C0030705	Human	Modern man, the only remaining species of the Homo genus.	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain fractures of the acetabulum.	<div>CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for <strong>spine injury</strong>, particularly thoracolumbar injury in <strong>patients</strong> who sustain fractures of the acetabulum.</div>	16531862	uniq_id_b115	"CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for <span class=""subject_text"">spine injury</span>, particularly thoracolumbar injury in <span class=""object_text"">patients</span> who sustain fractures of the acetabulum."	"""<span class=""subject_text"">spine injury</span>"""	"""<span class=""object_text"">patients</span>"""
0	null	103	115	ISA	null	89	101	0	spine injury	Spinal Injuries	C0037937	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	damage inflicted on the vertebral column as the direct or indirect result of an external force, with or without disruption of structural continuity.	130	136	0	injury	Injury	C0175677	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	Injury or Poisoning. null	CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for spine injury, particularly thoracolumbar injury in patients who sustain fractures of the acetabulum.	<div>CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for <strong>spine injury</strong>, particularly thoracolumbar <strong>injury</strong> in patients who sustain fractures of the acetabulum.</div>	16531862	uniq_id_b116	"CONCLUSIONS: It is essential that the traumatologists have a high index of suspicion for <span class=""subject_text"">spine injury</span>, particularly thoracolumbar <span class=""object_text"">injury</span> in patients who sustain fractures of the acetabulum."	"""<span class=""subject_text"">spine injury</span>"""	"""<span class=""object_text"">injury</span>"""
0	null	57	59	LOCATION_OF	null	65	69	0	neck	Neck	C0027530	Body Location or Region	An area, subdivision, or region of the body demarcated for the purpose of topographical description.	part connecting the head and trunk of the body.	52	57	0	tumor	Neoplasms	C0027651	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	growth of the tumor after morphology of cell has changed; cells may or may not have transformed to a cancerous state.	An unusual case of 4-year old girl presenting large tumor of the neck with massive calcification is described.	<div>An unusual case of 4-year old girl presenting large <strong>tumor</strong> of the <strong>neck</strong> with massive calcification is described.</div>	15885340	uniq_id_b117	"An unusual case of 4-year old girl presenting large <span class=""object_text"">tumor</span> of the <span class=""subject_text"">neck</span> with massive calcification is described."	"""<span class=""subject_text"">neck</span>"""	"""<span class=""object_text"">tumor</span>"""
0	null	35	45	PROCESS_OF	null	52	57	0	tumor	Neoplasms	C0027651	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	growth of the tumor after morphology of cell has changed; cells may or may not have transformed to a cancerous state.	30	34	0	girl	Girls	C0870604	Human	Modern man, the only remaining species of the Homo genus.	Human. null	An unusual case of 4-year old girl presenting large tumor of the neck with massive calcification is described.	<div>An unusual case of 4-year old <strong>girl</strong> presenting large <strong>tumor</strong> of the neck with massive calcification is described.</div>	15885340	uniq_id_b118	"An unusual case of 4-year old <span class=""object_text"">girl</span> presenting large <span class=""subject_text"">tumor</span> of the neck with massive calcification is described."	"""<span class=""subject_text"">tumor</span>"""	"""<span class=""object_text"">girl</span>"""
0	null	69	73	COEXISTS_WITH	null	52	57	0	tumor	Neck Neoplasms	C0027533	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	A benign or malignant neoplasm that affects the neck region.	83	96	0	calcification	calcification	C0175895	Pathologic Function	A disordered process, activity, or state of the organism as a whole, of a body system or systems, or of multiple organs or tissues. Included here are normal responses to a negative stimulus as well as patholologic conditions or states that are less specific than a disease. Pathologic functions frequently have systemic effects.	Having calcium deposited on or in an anatomic structure.	An unusual case of 4-year old girl presenting large tumor of the neck with massive calcification is described.	<div>An unusual case of 4-year old girl presenting large <strong>tumor</strong> of the neck with massive <strong>calcification</strong> is described.</div>	15885340	uniq_id_b119	"An unusual case of 4-year old girl presenting large <span class=""subject_text"">tumor</span> of the neck with massive <span class=""object_text"">calcification</span> is described."	"""<span class=""subject_text"">tumor</span>"""	"""<span class=""object_text"">calcification</span>"""
0	null	96	100	PROCESS_OF	null	102	117	0	Turner syndrome	Turner's Syndrome	C0041408	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	genetic disease that produces sterile females due to monosomy for X chromosome; the ovaries are rudimentary or missing; other abnormalities include short stature, webbed neck, and a broad chest with widely spaced nipples.	91	96	0	women	Woman	C0043210	Human	Modern man, the only remaining species of the Homo genus.	Human females as cultural, psychological, sociological, political, and economic entities.	Pregnancies resulting from a spontaneous ovulation and fertilization are extremely rare in women with Turner syndrome.	<div>Pregnancies resulting from a spontaneous ovulation and fertilization are extremely rare in <strong>women</strong> with <strong>Turner syndrome</strong>.</div>	16875036	uniq_id_b120	"Pregnancies resulting from a spontaneous ovulation and fertilization are extremely rare in <span class=""object_text"">women</span> with <span class=""subject_text"">Turner syndrome</span>."	"""<span class=""subject_text"">Turner syndrome</span>"""	"""<span class=""object_text"">women</span>"""
0	null	12	21	CAUSES	null	41	50	0	ovulation	Ovulation	C0029965	Organism Function	A physiologic function of the organism as a whole, of multiple organ systems, or of multiple organs or tissues.	discharge of an ovum from a vesicular follicle of the ovary.	0	11	0	Pregnancies	Pregnancy	C0032961	Organism Function	A physiologic function of the organism as a whole, of multiple organ systems, or of multiple organs or tissues.	condition of having a developing embryo or fetus in the body.	Pregnancies resulting from a spontaneous ovulation and fertilization are extremely rare in women with Turner syndrome.	<div><strong>Pregnancies</strong> resulting from a spontaneous <strong>ovulation</strong> and fertilization are extremely rare in women with Turner syndrome.</div>	16875036	uniq_id_b121	"<span class=""object_text"">Pregnancies</span> resulting from a spontaneous <span class=""subject_text"">ovulation</span> and fertilization are extremely rare in women with Turner syndrome."	"""<span class=""subject_text"">ovulation</span>"""	"""<span class=""object_text"">Pregnancies</span>"""
0	null	12	21	CAUSES	null	41	50	0	ovulation	Fertilization	C0015914	Organism Function	A physiologic function of the organism as a whole, of multiple organ systems, or of multiple organs or tissues.	fusion of a spermatozoan with an ovum resulting in the formation of a zygote.	0	11	0	Pregnancies	Pregnancy	C0032961	Organism Function	A physiologic function of the organism as a whole, of multiple organ systems, or of multiple organs or tissues.	condition of having a developing embryo or fetus in the body.	Pregnancies resulting from a spontaneous ovulation and fertilization are extremely rare in women with Turner syndrome.	<div><strong>Pregnancies</strong> resulting from a spontaneous <strong>ovulation</strong> and fertilization are extremely rare in women with Turner syndrome.</div>	16875036	uniq_id_b122	"<span class=""object_text"">Pregnancies</span> resulting from a spontaneous <span class=""subject_text"">ovulation</span> and fertilization are extremely rare in women with Turner syndrome."	"""<span class=""subject_text"">ovulation</span>"""	"""<span class=""object_text"">Pregnancies</span>"""
0	null	87	89	PROCESS_OF	null	0	11	0	Pregnancies	Pregnancy	C0032961	Organism Function	A physiologic function of the organism as a whole, of multiple organ systems, or of multiple organs or tissues.	condition of having a developing embryo or fetus in the body.	91	96	0	women	Woman	C0043210	Human	Modern man, the only remaining species of the Homo genus.	Human females as cultural, psychological, sociological, political, and economic entities.	Pregnancies resulting from a spontaneous ovulation and fertilization are extremely rare in women with Turner syndrome.	<div><strong>Pregnancies</strong> resulting from a spontaneous ovulation and fertilization are extremely rare in <strong>women</strong> with Turner syndrome.</div>	16875036	uniq_id_b123	"<span class=""subject_text"">Pregnancies</span> resulting from a spontaneous ovulation and fertilization are extremely rare in <span class=""object_text"">women</span> with Turner syndrome."	"""<span class=""subject_text"">Pregnancies</span>"""	"""<span class=""object_text"">women</span>"""
0	null	188	195	ISA	null	196	210	0	working memory	Memory, Short-Term	C0025265	Mental Process	A physiologic function involving the mind or cognitive processing.	temporary storage of information for a few seconds to hours, as opposed to long-term memory which refers to material stored for days, years, or a lifetime.	168	187	0	cognitive functions	Cognitive functions	C0392335	Mental Process	A physiologic function involving the mind or cognitive processing.	Mental Process. null	BACKGROUND: The conversion of mild cognitive impairment (MCI) to Alzheimer's disease is associated with substantial compromise of neocortical circuits subserving rapid cognitive functions such as working memory.	<div>BACKGROUND: The conversion of mild cognitive impairment (MCI) to Alzheimer's disease is associated with substantial compromise of neocortical circuits subserving rapid <strong>cognitive functions</strong> such as <strong>working memory</strong>.</div>	15972621	uniq_id_b124	"BACKGROUND: The conversion of mild cognitive impairment (MCI) to Alzheimer's disease is associated with substantial compromise of neocortical circuits subserving rapid <span class=""object_text"">cognitive functions</span> such as <span class=""subject_text"">working memory</span>."	"""<span class=""subject_text"">working memory</span>"""	"""<span class=""object_text"">cognitive functions</span>"""
0	null	56	58	LOCATION_OF	null	60	74	0	renal arteries	Structure of renal artery	C0035065	Body Part, Organ, or Organ Component	A collection of cells and tissues which are localized to a specific area or combine and carry out one or more specialized functions of an organism. This ranges from gross structures to small components of complex organs. These structures are relatively localized in comparison to tissues.	branch of the abdominal or ventral aorta which supplies the kidneys, adrenal glands and ureters in vertebrates.	49	56	0	plaques	Plaque (lesion)	C0332461	Finding	That which is discovered by direct observation or measurement of an organism attribute or condition, including the clinical history of the patient. The history of the presence of a disease is a 'Finding' and is distinguished from the disease itself.	Abnormal tissue that results from the progressive accumulation or deposit of certain substances in a body cavity, surface, or lumen.	Diffuse atherosclerosis entails a 15-30% risk of plaques on renal arteries (ARAS), with a correlation with coronary atherosclerosis.	<div>Diffuse atherosclerosis entails a 15-30% risk of <strong>plaques</strong> on <strong>renal arteries</strong> (ARAS), with a correlation with coronary atherosclerosis.</div>	16895685	uniq_id_b125	"Diffuse atherosclerosis entails a 15-30% risk of <span class=""object_text"">plaques</span> on <span class=""subject_text"">renal arteries</span> (ARAS), with a correlation with coronary atherosclerosis."	"""<span class=""subject_text"">renal arteries</span>"""	"""<span class=""object_text"">plaques</span>"""
0	null	41	45	PREDISPOSES	null	0	23	0	Diffuse atherosclerosis	Generalized atherosclerosis	C0017327	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	Disease or Syndrome. null	49	56	0	plaques	Plaque (lesion)	C0332461	Finding	That which is discovered by direct observation or measurement of an organism attribute or condition, including the clinical history of the patient. The history of the presence of a disease is a 'Finding' and is distinguished from the disease itself.	Abnormal tissue that results from the progressive accumulation or deposit of certain substances in a body cavity, surface, or lumen.	Diffuse atherosclerosis entails a 15-30% risk of plaques on renal arteries (ARAS), with a correlation with coronary atherosclerosis.	<div><strong>Diffuse atherosclerosis</strong> entails a 15-30% risk of <strong>plaques</strong> on renal arteries (ARAS), with a correlation with coronary atherosclerosis.</div>	16895685	uniq_id_b126	"<span class=""subject_text"">Diffuse atherosclerosis</span> entails a 15-30% risk of <span class=""object_text"">plaques</span> on renal arteries (ARAS), with a correlation with coronary atherosclerosis."	"""<span class=""subject_text"">Diffuse atherosclerosis</span>"""	"""<span class=""object_text"">plaques</span>"""
0	null	4	15	INTERACTS_WITH	null	28	33	0	c-met	Proto-Oncogene Protein c-met	C0072453	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Cell surface protein-tyrosine kinase receptors for HEPATOCYTE GROWTH FACTOR. They consist of an extracellular alpha chain which is disulfide-linked to the transmembrane beta chain. The cytoplasmic portion contains the catalytic domain and sites critical for the regulation of kinase activity. Mutations of the gene for PROTO-ONCOGENE PROTEINS C-MET are associated with papillary renal carcinoma and other neoplasia.	19	22	0	HGF	Hepatocyte Growth Factor	C0062534	Gene or Genome	A specific sequence, or in the case of the genome the complete sequence, of nucleotides along a molecule of DNA or RNA (in the case of some viruses) which represent the functional units of heredity.	newly identified and characterized growth factor; involved in regulating cell migration.	The interaction of HGF with c-met, a receptor tyrosine kinase expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes.	<div>The interaction of <strong>HGF</strong> with <strong>c-met</strong>, a receptor tyrosine kinase expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes.</div>	16303761	uniq_id_b127	"The interaction of <span class=""object_text"">HGF</span> with <span class=""subject_text"">c-met</span>, a receptor tyrosine kinase expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes."	"""<span class=""subject_text"">c-met</span>"""	"""<span class=""object_text"">HGF</span>"""
0	null	62	71	PRODUCES	null	80	85	0	cells	Cells	C0007634	Cell	The fundamental structural and functional unit of living organisms.	minute protoplasmic masses that make up organized tissue, consisting of a nucleus which is surrounded by protoplasm which contains the various organelles and is enclosed in the cell or plasma membrane; cells are the fundamental, structural, and functional units of living organisms.	37	61	0	receptor tyrosine kinase	Receptor Protein-Tyrosine Kinases	C0206364	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	A class of cellular receptors that have an intrinsic PROTEIN-TYROSINE KINASE activity.	The interaction of HGF with c-met, a receptor tyrosine kinase expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes.	<div>The interaction of HGF with c-met, a <strong>receptor tyrosine kinase</strong> expressed by many <strong>cells</strong>, is important in cell growth, migration, and formation of endothelial and epithelial tubes.</div>	16303761	uniq_id_b128	"The interaction of HGF with c-met, a <span class=""object_text"">receptor tyrosine kinase</span> expressed by many <span class=""subject_text"">cells</span>, is important in cell growth, migration, and formation of endothelial and epithelial tubes."	"""<span class=""subject_text"">cells</span>"""	"""<span class=""object_text"">receptor tyrosine kinase</span>"""
0	null	33	34	ISA	null	28	33	0	c-met	Proto-Oncogene Protein c-met	C0072453	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Cell surface protein-tyrosine kinase receptors for HEPATOCYTE GROWTH FACTOR. They consist of an extracellular alpha chain which is disulfide-linked to the transmembrane beta chain. The cytoplasmic portion contains the catalytic domain and sites critical for the regulation of kinase activity. Mutations of the gene for PROTO-ONCOGENE PROTEINS C-MET are associated with papillary renal carcinoma and other neoplasia.	37	61	0	receptor tyrosine kinase	Receptor Protein-Tyrosine Kinases	C0206364	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	A class of cellular receptors that have an intrinsic PROTEIN-TYROSINE KINASE activity.	The interaction of HGF with c-met, a receptor tyrosine kinase expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes.	<div>The interaction of HGF with <strong>c-met</strong>, a <strong>receptor tyrosine kinase</strong> expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes.</div>	16303761	uniq_id_b129	"The interaction of HGF with <span class=""subject_text"">c-met</span>, a <span class=""object_text"">receptor tyrosine kinase</span> expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes."	"""<span class=""subject_text"">c-met</span>"""	"""<span class=""object_text"">receptor tyrosine kinase</span>"""
0	null	0	0	PRODUCES	null	80	85	0	cells	Cells	C0007634	Cell	The fundamental structural and functional unit of living organisms.	minute protoplasmic masses that make up organized tissue, consisting of a nucleus which is surrounded by protoplasm which contains the various organelles and is enclosed in the cell or plasma membrane; cells are the fundamental, structural, and functional units of living organisms.	28	33	0	c-met	Proto-Oncogene Protein c-met	C0072453	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Cell surface protein-tyrosine kinase receptors for HEPATOCYTE GROWTH FACTOR. They consist of an extracellular alpha chain which is disulfide-linked to the transmembrane beta chain. The cytoplasmic portion contains the catalytic domain and sites critical for the regulation of kinase activity. Mutations of the gene for PROTO-ONCOGENE PROTEINS C-MET are associated with papillary renal carcinoma and other neoplasia.	The interaction of HGF with c-met, a receptor tyrosine kinase expressed by many cells, is important in cell growth, migration, and formation of endothelial and epithelial tubes.	<div>The interaction of HGF with <strong>c-met</strong>, a receptor tyrosine kinase expressed by many <strong>cells</strong>, is important in cell growth, migration, and formation of endothelial and epithelial tubes.</div>	16303761	uniq_id_b130	"The interaction of HGF with <span class=""object_text"">c-met</span>, a receptor tyrosine kinase expressed by many <span class=""subject_text"">cells</span>, is important in cell growth, migration, and formation of endothelial and epithelial tubes."	"""<span class=""subject_text"">cells</span>"""	"""<span class=""object_text"">c-met</span>"""
0	null	34	37	ISA	null	18	26	0	chymases	Chymase	C0055673	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	homologue of chymotrypsin.	51	61	0	peptidases	Peptide Hydrolases	C0030940	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Hydrolases that specifically cleave the peptide bonds found in PROTEINS and PEPTIDES. Examples of sub-subclasses for this group include EXOPEPTIDASES and ENDOPEPTIDASES.	Here we show that chymases, which are chymotryptic peptidases secreted by mast cells, hydrolyze HGF, thereby abolishing scatter factor activity while generating an NK4-like antagonist of HGF scatter factor activity.	<div>Here we show that <strong>chymases</strong>, which are chymotryptic <strong>peptidases</strong> secreted by mast cells, hydrolyze HGF, thereby abolishing scatter factor activity while generating an NK4-like antagonist of HGF scatter factor activity.</div>	16303761	uniq_id_b131	"Here we show that <span class=""subject_text"">chymases</span>, which are chymotryptic <span class=""object_text"">peptidases</span> secreted by mast cells, hydrolyze HGF, thereby abolishing scatter factor activity while generating an NK4-like antagonist of HGF scatter factor activity."	"""<span class=""subject_text"">chymases</span>"""	"""<span class=""object_text"">peptidases</span>"""
0	null	62	70	PRODUCES	null	74	83	0	mast cell	mast cell	C0024880	Cell	The fundamental structural and functional unit of living organisms.	granulated cells that are found in almost all tissues, most abundantly in the skin and the gastrointestinal tract; like basophils, contain large amounts of histamine and heparin but unlike basophils, mast cells normally remain in the tissues and do not circulate in the blood; mast cells, derived from the bone marrow stem cells, are regulated by stem cell factor.	18	26	0	chymases	Chymase	C0055673	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	homologue of chymotrypsin.	Here we show that chymases, which are chymotryptic peptidases secreted by mast cells, hydrolyze HGF, thereby abolishing scatter factor activity while generating an NK4-like antagonist of HGF scatter factor activity.	<div>Here we show that <strong>chymases</strong>, which are chymotryptic peptidases secreted by <strong>mast cell</strong>s, hydrolyze HGF, thereby abolishing scatter factor activity while generating an NK4-like antagonist of HGF scatter factor activity.</div>	16303761	uniq_id_b132	"Here we show that <span class=""object_text"">chymases</span>, which are chymotryptic peptidases secreted by <span class=""subject_text"">mast cell</span>s, hydrolyze HGF, thereby abolishing scatter factor activity while generating an NK4-like antagonist of HGF scatter factor activity."	"""<span class=""subject_text"">mast cell</span>"""	"""<span class=""object_text"">chymases</span>"""
