_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,crowd_relation_type,user_confidence,crowd_relation_type_gold,form_obj_text,form_sent,form_sub_text,indicator_type,object_cui,object_desc,object_end_index,object_pref_name,object_score,object_start_index,object_stype_desc,object_stype_name,object_text,pmid,predicate,predicate_definition,predicate_end_index,predicate_start_index,predication_id,sentence,sentence_html,subject_cui,subject_desc,subject_end_index,subject_pref_name,subject_score,subject_start_index,subject_stype_desc,subject_stype_name,subject_text,uniq_id,user_confidence_gold
731283749,6/3/2015 22:57:59,true,1650710433,true,6/3/2015 22:52:28,true,points4rewards,0.1,20306700,USA,WA,Bothell,50.46.252.0,,physically_related,very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 22:58:03,true,1650710524,,6/3/2015 22:47:12,false,neodev,0.7,32664120,VEN,15,Cúa,200.93.118.157,,functionally_related,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 22:58:19,true,1650710915,,6/3/2015 22:54:56,true,elite,0.6923,30312592,CAN,ON,Sudbury,66.103.55.12,,functionally_related,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 22:59:34,true,1650712778,,6/3/2015 22:49:57,false,clixsense,0.9231,31052562,ITA,14,Settimo San Pietro,82.55.88.119,,functionally_related,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:00:00,true,1650713488,,6/3/2015 22:41:55,false,neodev,0.7,32386311,PRT,07,Coimbra,188.81.66.2,,functionally_related,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:00:06,true,1650713672,true,6/3/2015 22:49:13,true,neodev,0.5,32109836,VEN,"","",186.93.87.219,,spatially_related,not_very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:01:23,true,1650715596,,6/3/2015 22:41:41,false,neodev,0.7273,32246920,VEN,"","",186.92.206.71,,functionally_related,very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:04:13,true,1650719980,true,6/3/2015 22:44:26,true,clixsense,0.5,30199275,PER,15,Lima,181.64.209.72,I didn't know TTP was hereditary on patients.,other,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:04:40,true,1650720799,,6/3/2015 23:01:35,false,elite,0.75,29825265,VNM,44,Hanoi,117.0.165.29,,functionally_related,very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:05:13,true,1650721602,,6/3/2015 22:47:58,true,neodev,0.4,32985312,CHL,01,Valparaiso,201.223.199.59,,functionally_related,very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:05:15,true,1650721683,true,6/3/2015 22:46:44,false,neodev,0.7,32649861,BIH,01,Tuzla,37.203.127.165,,conceptually_related,very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:05:46,true,1650722340,,6/3/2015 22:48:52,true,neodev,0.5,31305123,GRC,13,Thessaloníki,46.12.157.164,,functionally_related,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:08:52,true,1650726916,,6/3/2015 22:59:39,true,elite,0.6,32708888,SRB,02,Novi Sad,188.246.36.45,,functionally_related,confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
731283749,6/3/2015 23:10:24,true,1650728921,,6/3/2015 22:49:31,true,neodev,0.6,32731018,ARG,"","",186.153.82.98,,functionally_related,not_very_confident,functionally_related,"""<span class=""object_text"">patients</span>""","Sequence analysis of the ADAMTS13 locus of 2 <span class=""object_text"">patients</span> with hereditary <span class=""subject_text"">thrombotic thrombocytopenic purpura</span> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","""<span class=""subject_text"">thrombotic thrombocytopenic purpura</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",53,Patients,0,45,"Modern man, the only remaining species of the Homo genus.",Human,patients,16160007,PROCESS_OF,null,57,53,0,"Sequence analysis of the ADAMTS13 locus of 2 patients with hereditary thrombotic thrombocytopenic purpura (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).","<div>Sequence analysis of the ADAMTS13 locus of 2 <strong>patients</strong> with hereditary <strong>thrombotic thrombocytopenic purpura</strong> (TTP) revealed the homozygous presence of 4 single nucleotide polymorphisms (SNPs) (R7W, Q448E, P618A, A732V) and a rare missense mutation (R1336W).</div>",C0034155,"An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA; HEMOLYTIC ANEMIA; AZOTEMIA; FEVER; and thrombotic microangiopathy. The classical form also includes neurological symptoms and end-organ damage, such as RENAL FAILURE.",105,"Purpura, Thrombotic Thrombocytopenic",0,70,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,thrombotic thrombocytopenic purpura,uniq_id_b95,"very_confident
confident
not_very_confident"
